0,0.016651,0.33301,0.33301,0,1.6651,0.66603,6.3273,3.9962,4.6955,11.722,2.3311,2.9971,0.69933,0.66603,0,0,0,0,0,0,0.049952,0.049952,0.083253,0,0.033301,0.016651,0,0,0,0,0,0,0,0
0,0.28363,0.8509,2.2691,1.7018,1.7018,1.1345,1.1345,3.4036,13.047,71.476,21.273,13.331,16.451,4.5382,3.12,1.1345,1.7018,0.28363,0,0,0.8509,0.56727,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.33583,0,0.67165,3.6941,2.0485,1.0243,2.3676,13.164,30.056,11.787,6.112,11.804,4.7184,0,0.67165,0,0.016791,0.35262,0.033583,0.3862,0.33583,0.016791,0,0.033583,0.033583,0.016791,0,0,0,0,0,0,0
0,0.29265,0.29265,0.5853,0.87795,4.4336,11.75,3.2191,2.3412,13.038,22.9,11.486,10.843,7.1114,1.7998,2.9558,0.10243,2.3412,0.30728,0.30728,0.014632,0.043897,0.36581,0.36581,0.029265,0.029265,0,0,0,0,0,0,0,0,0
0,0.12282,0,0.24564,0.73693,1.351,6.2762,1.8423,1.9652,13.412,26.321,4.8883,1.9652,2.8495,0.74921,0.73693,0.024564,0.036847,0.024564,0.049129,0.098258,0.30705,0.82291,0.073693,0.024564,0,0.012282,0,0,0,0,0,0,0,0
0,0,0,0,0,0.47326,0.15775,1.262,3.4075,6.3417,11.548,6.0578,2.2401,3.1866,1.262,0.31551,0,0.78877,0.64679,0,0.015775,0.015775,0.25241,0.047326,0.015775,0.015775,0,0,0,0,0,0,0,0,0
0,0,0,0.39691,0.39691,1.1907,11.51,39.691,64.394,81.096,111.09,60.536,21.544,26.751,14.781,3.207,0.80969,0,0.80969,0.047629,1.1907,0.41278,0.42866,0.015876,0.031752,0,0,0,0,0,0,0,0,0,0
0,6.4579,0,0,6.4579,13.142,142.66,161.71,284.41,324.25,1491.4,665.68,501.94,857.1,739.11,168.46,13.077,6.4579,0,0.096869,0.096869,0.096869,0.16145,0.16145,0.064579,0.03229,0,0,0,0,0.03229,0,0,0,0
0,0.33856,0.67712,6.7712,18.373,7.2001,35.775,25.527,5.4621,3.9047,23.338,5.6652,2.8665,0.74483,0.045141,0,0.67712,0,0,0,0,0.022571,0.40627,0.022571,0.3837,0.022571,0.33856,0,0,0,0,0,0,0,0
0,0,0,0.37408,0.37408,0,0.74817,2.2445,4.1149,1.4963,12.078,5.3441,1.9773,1.9239,0.74817,0,0,0,0,0.053441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.6236,3.6236,4.8717,30.197,19.406,16.95,48.415,214.62,58.481,40.242,19.527,5.0126,2.4157,2.4359,0.020131,0.060393,0.020131,0.16105,0.22144,1.4293,0.2617,1.5098,0.12079,0.10066,0.020131,0,0,0,0,0,0,0
0,0,0,0,1.1281,9.0703,46.389,57.581,14.846,63.605,133.91,99.999,85.288,59.25,104.74,27.301,2.2563,0,0,0.022563,1.1507,0.11281,1.1281,0.067689,0.067689,0.022563,0.022563,0,0,0,0,0,0,0,0
0,0.33301,0.99904,1.6651,0,4.6622,20.647,44.291,7.0266,28.672,170,78.724,27.007,22.445,26.075,3.3967,0.73263,0.66603,0,0.049952,0.033301,0.36632,0.48287,0.18316,0.59943,0.83253,1.1489,0.016651,0,0,0,0,0,0,0
0,0,0,0.54406,0.38861,0.38861,0.15544,0.38861,0.77722,3.4198,9.5599,3.3421,2.254,2.0985,0.85495,0.31089,0.46633,0.46633,0.38861,0.77722,0.85495,0.6995,0.77722,0.15544,0,0,0,0,0,0,0,0,0,0,0
0,0.53636,0.53636,0.80455,1.8773,4.0227,4.0227,2.6818,7.7773,21.723,61.682,31.109,17.432,18.236,15.555,7.2409,2.4136,1.3409,0,0.53636,0,0.26818,0,0.26818,0,0,0,0,0,0,0,0,0,0,0
0,0,0.12166,0.48664,0.72996,4.7448,7.7998,2.0953,0.39202,12.166,51.097,22.007,13.315,17.141,4.8935,0.25684,0.13518,0,0.1487,0.040554,0.1487,0.081107,0.054071,0.040554,0.054071,0.12166,0,0.013518,0,0,0,0,0,0,0
0,0.37256,0,0,0,2.9805,7.8536,2.2503,3.0103,12.101,50.012,29.402,8.6583,11.788,5.3201,2.3099,0.074512,0.78983,0.43217,0.84944,0.53649,0.93885,0.67061,0.98356,0.014902,0,0,0,0,0,0,0,0,0,0
0,0,0.56649,0.37766,1.5106,1.5106,8.4973,1.5106,1.5106,24.926,52.117,17.939,10.763,10.574,2.0771,1.133,0,0,0.37766,0,0.18883,0,1.133,0.18883,0.18883,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.38468,0.19234,0.38468,0.38468,2.6927,2.6927,1.3464,0.38468,0.76935,0,0,0,0,0.38468,0.19234,0.38468,0.19234,0,0.19234,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1.0903,3.2709,5.088,17.503,28.813,33.145,26.574,13.898,1.6136,3.4598,2.5876,0.77047,0.72686,0,0.77047,1.1194,1.192,1.9334,0.46519,0.13083,0.014537,0,0.36343,0,0,0,0,0,0,0,0
